scenario,rep,provider_gen,model_gen,team_id,severity,code,detail
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_00879,HIGH,ARTIFACT_MISSING,"Thread TH5 is missing reference to task T11 in any of its messages' artifact_refs, which is required by the blueprint."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_00879,LOW,COUNT,"Thread TH4 has 15 messages, which is below the blueprint target_messages_range of 20-30 (though it meets the global minimum of 15)."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01059,HIGH,COUNT,"Thread TH5 has 14 messages, which is below the expected min_msgs_per_thread of 15."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01059,HIGH,LEAK,Message M69 contains the forbidden term 'score' ('customer satisfaction scores').
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01069,HIGH,COUNT,"All threads have fewer messages than the expected minimum of 15 (and fall below the blueprint target ranges). TH1 has 14, TH2 has 10, TH3 has 10, and TH4 has 10 messages."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01163,HIGH,LEAK,The forbidden term 'score' is explicitly used in the text of message M76 ('wellbeing score').
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01212,HIGH,COUNT,"Thread TH2 has 14 messages, which is below the expected minimum of 16 messages per thread."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01212,HIGH,COUNT,"Thread TH3 has 13 messages, which is below the expected minimum of 16 messages per thread."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01212,HIGH,COUNT,"Thread TH4 has 12 messages, which is below the expected minimum of 16 messages per thread."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01212,HIGH,COUNT,"Thread TH5 has 11 messages, which is below the expected minimum of 16 messages per thread."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01212,HIGH,ARTIFACT_MISSING,Artifact T10 is listed in artifacts_to_reference for thread TH4 but is missing from the artifact_refs of all messages in that thread.
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01239,HIGH,COUNT,"Thread TH4 contains 14 messages, which is below the expected minimum of 15 messages per thread."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01239,HIGH,ARTIFACT_MISSING,"Thread TH5 is missing references to artifacts A5 and A8, which are required by the blueprint."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01239,HIGH,LEAK,Message M70 contains the forbidden term 'scenario'.
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01332,LOW,INVALID_REF,"In TH4 thread_outcome.next_steps, 'A1' is used as a task_id, but it is an artifact_id. Next steps should ideally reference valid task_ids from the backlog."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01354,HIGH,COUNT,"Thread TH4 has 14 messages and TH5 has 12 messages, which are below the expected min_msgs_per_thread of 15. Additionally, threads TH1, TH2, TH4, and TH5 fall below their respective target_messages_range defined in the blueprint."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01442,HIGH,COUNT,"Threads TH2 (14 messages), TH4 (11 messages), and TH5 (13 messages) fall below the minimum expected message count of 15 and are outside their respective target message ranges."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01458,HIGH,PARTICIPATION_MISSING,Participants 65536 and 496869 never speak in any thread. All participants must have at least one message.
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01458,HIGH,COUNT,"All threads have fewer messages than the minimum required (15). TH1 has 11, TH2 has 14, TH3 has 13, TH4 has 9, and TH5 has 10 messages."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01459,HIGH,COUNT,"Thread TH4 contains 14 messages, which is below the expected minimum of 15 messages per thread and outside the blueprint target range of [15, 20]."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01459,HIGH,COUNT,"Thread TH5 contains 14 messages, which is below the expected minimum of 15 messages per thread and outside the blueprint target range of [18, 26]."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01518,HIGH,PARTICIPATION_MISSING,Participants 504611 and 538904 never speak in any thread.
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01518,HIGH,COUNT,"All threads have fewer messages than the expected minimum of 18. TH1 has 8, TH2 has 8, TH3 has 7, and TH4 has 9 messages."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01518,HIGH,LEAK,"The forbidden terms 'performance' and 'score' were found in the text of messages M17, M18, and M20."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01548,HIGH,COUNT,"Threads TH2 (11 messages), TH3 (11 messages), and TH5 (11 messages) fall below the expected minimum of 15 messages per thread. Additionally, TH4 (15 messages) is below the blueprint target range of 18-26."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01548,HIGH,LEAK,Message M56 contains the forbidden term 'performance' ('compiled the initial performance data').
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01624,HIGH,COUNT,"Threads TH3 (15 messages) and TH5 (14 messages) are below the expected global minimum of 16 messages per thread. Additionally, TH3, TH4 (16 messages), and TH5 fall below their respective blueprint target_messages_range minimums."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01626,HIGH,COUNT,"Thread TH2 has 14 messages, which is below the expected minimum of 16 and the target range of 20-30."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01626,HIGH,COUNT,"Thread TH3 has 13 messages, which is below the expected minimum of 16 and the target range of 18-24."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01626,HIGH,COUNT,"Thread TH4 has 13 messages, which is below the expected minimum of 16 and the target range of 16-24."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01626,HIGH,COUNT,"Thread TH5 has 13 messages, which is below the expected minimum of 16 and the target range of 17-25."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01654,HIGH,LEAK,"The text contains forbidden terms: 'Score' is used in M65 ('Partner Satisfaction Score') and M70 ('Net Promoter Score'), which is in the forbidden_terms list. Additionally, the forbidden word 'scenario' is used in M52 and M57."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01662,HIGH,PARTICIPATION_MISSING,Participant 20895 (vehicle technician) never speaks in any thread.
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01662,HIGH,COUNT,"Thread TH2 has 14 messages, which is below the minimum expected of 16."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01662,HIGH,COUNT,"Thread TH3 has 14 messages, which is below the minimum expected of 16."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01662,HIGH,COUNT,"Thread TH4 has 9 messages, which is below the minimum expected of 16."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01662,HIGH,COUNT,"Thread TH5 has 11 messages, which is below the minimum expected of 16."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01670,HIGH,COUNT,"All threads fall significantly below the minimum expected message count of 17 (and the blueprint target ranges). TH1 has 10 messages, TH2 has 9, TH3 has 8, TH4 has 7, and TH5 has 9 messages."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01709,HIGH,COUNT,"Threads TH1, TH2, TH3, and TH4 contain 15 messages each, which is below the expected minimum of 16 messages per thread and falls short of the target_messages_range specified in the blueprint."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01709,MID,INVALID_REF,"In thread_outcome.next_steps, invalid task_ids are used: TH1 uses 'A8' (which is an artifact_id, not a task_id) and TH2 uses 'Schedule Training' (which is an invented task not present in the backlog)."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01725,HIGH,COUNT,"Thread TH2 has 14 messages, which is below the minimum expected of 16."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01725,HIGH,COUNT,"Thread TH3 has 14 messages, which is below the minimum expected of 16."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01725,HIGH,COUNT,"Thread TH4 has 14 messages, which is below the minimum expected of 16."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01725,HIGH,COUNT,"Thread TH5 has 12 messages, which is below the minimum expected of 16."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01725,HIGH,LEAK,Message M68 contains the forbidden term 'performance'.
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01787,HIGH,COUNT,"Thread TH3 has 14 messages, which is below the expected minimum of 15 messages and the blueprint target range (16-24)."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01787,HIGH,COUNT,"Thread TH4 has 12 messages, which is below the expected minimum of 15 messages and the blueprint target range (15-23)."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01787,HIGH,COUNT,"Thread TH5 has 13 messages, which is below the expected minimum of 15 messages and the blueprint target range (17-25)."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01787,HIGH,LEAK,The forbidden term 'performance' was found in the text of messages M55 ('aware of performance') and M60 ('first week's performance').
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01797,HIGH,COUNT,"All threads have fewer messages than the expected minimum of 15. TH1 has 10, TH2 has 11, TH3 has 10, TH4 has 9, and TH5 has 11 messages."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01797,HIGH,ARTIFACT_MISSING,Artifact T6 is required in TH5 but is missing from all artifact_refs in that thread.
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01797,HIGH,LEAK,The forbidden term 'performance' was found in the text of message M38.
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01875,HIGH,COUNT,"All threads have fewer messages than the minimum required (18). TH1 has 13, TH2 has 12, TH3 has 10, and TH4 has 13 messages."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01895,HIGH,COUNT,"Thread TH2 has 12 messages, which is below the expected minimum of 15 messages."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01895,HIGH,COUNT,"Thread TH3 has 11 messages, which is below the expected minimum of 15 messages."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01895,HIGH,COUNT,"Thread TH4 has 11 messages, which is below the expected minimum of 15 messages."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01895,HIGH,COUNT,"Thread TH5 has 11 messages, which is below the expected minimum of 15 messages."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01895,HIGH,ARTIFACT_MISSING,Thread TH2 is missing the mandatory artifact reference 'A3' in its messages.
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01905,HIGH,COUNT,"Threads TH2 (15 msgs), TH3 (14 msgs), and TH4 (14 msgs) are below the global minimum of 16 messages per thread."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01905,HIGH,LEAK,"The text contains forbidden terms: 'score' (M11, M12), 'performance' (M15), and 'scenario' (M1, M2, M4, M17, M34)."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01931,HIGH,COUNT,"All threads have fewer messages than the minimum required (16). TH1 has 14, TH2 has 13, TH3 has 13, TH4 has 14, and TH5 has 9 messages."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01931,HIGH,ARTIFACT_MISSING,Task 'T7' is required to be referenced in TH2 but is missing from all artifact_refs in that thread.
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01931,HIGH,ARTIFACT_MISSING,Artifact 'A8' is required to be referenced in TH5 but is missing from all artifact_refs in that thread.
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01931,HIGH,LEAK,The forbidden term 'score' was found in the text of messages M2 ('Client satisfaction score...') and M55 ('...avg 9/10 score...').
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01931,MID,INVALID_REF,"In TH5 thread_outcome.next_steps, 'A3' is listed as a task_id, but it is an artifact_id."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01974,HIGH,PARTICIPATION_MISSING,"Participants 4315, 140519, and 498087 are provided in the participants list but do not speak in any of the threads."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_01974,HIGH,LEAK,"The forbidden term 'performance' is used in message M41 ('track quality performance consistently'). Additionally, explicit labels 'High, Medium, Low' are used in M29 when referring to risk impact and likelihood."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02033,HIGH,COUNT,"All threads have between 8 and 10 messages, which is significantly below the expected min_msgs_per_thread of 18 and the target_messages_range specified in the blueprint."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02060,HIGH,COUNT,"All threads fall below the minimum required messages per thread (16). TH1 has 11, TH2 has 9, TH3 has 10, TH4 has 8, and TH5 has 9 messages."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02060,HIGH,LEAK,"The forbidden term 'score' appears in the text of messages M8, M19, and M40. Additionally, there is an explicit mention of a level/label in M14 ('low' data quality)."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02205,HIGH,COUNT,"Threads TH2 (13 messages), TH3 (12 messages), TH4 (11 messages), and TH5 (10 messages) fall below the expected minimum of 15 messages per thread and their respective blueprint target ranges."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02205,HIGH,LEAK,The forbidden term 'performance' appears in the text of messages M45 ('pilot performance') and M55 ('Post-Pilot Performance and Lessons Report').
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02217,HIGH,COUNT,"All threads have fewer messages than the expected minimum of 15 (TH1: 10, TH2: 10, TH3: 8, TH4: 9, TH5: 9) and fall significantly short of the blueprint target ranges."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02265,HIGH,COUNT,"Thread TH5 has 14 messages, which is below the global minimum of 15 messages per thread. Additionally, threads TH2 (16 msgs), TH4 (16 msgs), and TH5 (14 msgs) fall below their respective blueprint target message ranges."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02265,HIGH,ARTIFACT_MISSING,"In thread TH4, the mandatory artifact 'T8' is missing from artifact_refs across all messages."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02265,HIGH,LEAK,"The forbidden term 'score' is used in the text of multiple messages (e.g., M2, M6, M13)."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02329,HIGH,COUNT,"Threads TH3 (15 messages), TH4 (10 messages), and TH5 (13 messages) fall below the expected minimum of 16 messages per thread. Additionally, TH2 (16 messages) falls below its blueprint target range of 20-30."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02348,HIGH,COUNT,"Message counts for all threads are below the required minimum of 18 messages per thread (TH1 has 9, TH2 has 7, TH3 has 10, TH4 has 7, TH5 has 9)."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02399,HIGH,COUNT,"All threads have fewer messages than the expected minimum of 18 and fall short of the blueprint's target_messages_range (TH1: 15, TH2: 12, TH3: 10, TH4: 11, TH5: 9)."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02399,HIGH,LEAK,"The text contains the forbidden term 'score' (used within 'scorecard' in M17, M20, M21, M49, M50, M52, M53, M54) and explicitly mentions a level/label for an attribute ('low adoption' in M44)."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02422,HIGH,COUNT,"Threads TH2 (13 messages), TH3 (12 messages), TH4 (10 messages), and TH5 (10 messages) fall below the global minimum of 15 messages per thread. Additionally, all threads fail to meet the minimum of their specific target_messages_range defined in the blueprint."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02422,MID,INCOMPLETE,Thread TH5 has an empty next_steps array in its thread_outcome. It must contain at least one item with a valid task_id and owner_id.
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02483,HIGH,COUNT,"All threads fall short of the expected minimum of 15 messages per thread and their respective blueprint target_messages_range. TH1 has 12 messages (target 18-26), TH2 has 11 (target 20-28), TH3 has 9 (target 15-22), TH4 has 9 (target 16-24), and TH5 has 9 (target 18-26)."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02483,HIGH,LEAK,The forbidden term 'performance' is explicitly used in the text of messages M28 and M29.
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02493,HIGH,COUNT,"Thread TH3 has 13 messages, which is below the expected minimum of 15 messages per thread."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02493,HIGH,COUNT,"Thread TH4 has 13 messages, which is below the expected minimum of 15 messages per thread."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02493,HIGH,ARTIFACT_MISSING,"Task T8 is required to be referenced in thread TH5 according to the blueprint, but it is missing from all artifact_refs in that thread."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02495,HIGH,LEAK,Message M38 contains the forbidden word 'scenario' ('One scenario to consider for A5...').
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02506,HIGH,COUNT,"Threads TH2 (13 messages), TH3 (12 messages), TH4 (12 messages), and TH5 (13 messages) have fewer messages than the expected minimum of 15, and also fall short of their respective target_messages_range defined in the blueprint."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02506,HIGH,ARTIFACT_MISSING,Task T8 is required in thread TH4 but is missing from the artifact_refs of all messages in that thread.
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02558,HIGH,COUNT,"Thread TH1 has 12 messages, which is below the expected minimum of 15 and outside the blueprint target range of [18, 26]."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02558,HIGH,COUNT,"Thread TH2 has 11 messages, which is below the expected minimum of 15 and outside the blueprint target range of [15, 22]."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02558,HIGH,COUNT,"Thread TH3 has 9 messages, which is below the expected minimum of 15 and outside the blueprint target range of [17, 25]."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02558,HIGH,COUNT,"Thread TH4 has 10 messages, which is below the expected minimum of 15 and outside the blueprint target range of [18, 26]."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02558,HIGH,COUNT,"Thread TH5 has 9 messages, which is below the expected minimum of 15 and outside the blueprint target range of [16, 24]."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02558,HIGH,ARTIFACT_MISSING,Artifact T2 is required in TH2 but is missing from the artifact_refs of all messages in the thread.
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02558,HIGH,ARTIFACT_MISSING,Artifact T8 is required in TH3 but is missing from the artifact_refs of all messages in the thread.
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02558,HIGH,LEAK,The forbidden term 'performance' was found in the text of messages M19 and M51.
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02574,HIGH,LEAK,The forbidden term 'performance' was found in the text of messages M70 ('Key Performance Indicator') and M72 ('performance review meetings').
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02574,HIGH,INVALID_REF,"In TH4 thread_outcome.next_steps, 'A3' is listed as a task_id, but it is an artifact_id from the project pack, not a valid task_id."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02670,HIGH,COUNT,"Thread TH3 has 15 messages and TH4 has 13 messages, which are below the expected minimum of 16 messages per thread."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02670,HIGH,LEAK,The forbidden term 'score' is used in message M10 ('Customer Satisfaction Score'). The forbidden term 'scenario' is used in messages M1 and M5 ('scenarios').
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02678,HIGH,COUNT,"Thread TH1 has 12 messages, which is below the expected minimum of 15 and the blueprint target range of 18-26."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02678,HIGH,COUNT,"Thread TH2 has 12 messages, which is below the expected minimum of 15 and the blueprint target range of 20-30."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02678,HIGH,COUNT,"Thread TH3 has 10 messages, which is below the expected minimum of 15 and the blueprint target range of 16-24."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02678,HIGH,COUNT,"Thread TH4 has 12 messages, which is below the expected minimum of 15 and the blueprint target range of 18-28."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02678,HIGH,COUNT,"Thread TH5 has 10 messages, which is below the expected minimum of 15 and the blueprint target range of 15-23."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02678,HIGH,ARTIFACT_MISSING,Thread TH1 is missing a reference to mandatory artifact T6.
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02678,HIGH,ARTIFACT_MISSING,Thread TH2 is missing a reference to mandatory artifact A1.
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02691,HIGH,COUNT,"All threads have fewer messages than the minimum required (15). TH1 has 11, TH2 has 11, TH3 has 11, TH4 has 11, and TH5 has 9 messages. They also fall significantly short of the blueprint's target_messages_range."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02717,HIGH,COUNT,"Threads TH3 (14 messages), TH4 (12 messages), and TH5 (10 messages) fall below the expected minimum of 18 messages per thread. TH2 (19 messages) is also slightly below its blueprint target range of 20-28."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02763,HIGH,COUNT,"Thread TH4 has 14 messages, which is below the expected minimum of 15 messages per thread."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02763,HIGH,COUNT,"Thread TH5 has 13 messages, which is below the expected minimum of 15 messages per thread."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02763,HIGH,LEAK,Forbidden term 'performance' found in messages M35 and M41.
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02763,HIGH,LEAK,"Forbidden term 'score' found in messages M35, M40, and M67."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02763,HIGH,LEAK,"Forbidden term 'scenario' found in messages M53, M54, and M59."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02763,HIGH,LEAK,Explicit mention of levels ('high') found in message M67 ('very high').
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02777,HIGH,COUNT,"Threads TH2 (14 messages), TH3 (13 messages), TH4 (13 messages), and TH5 (13 messages) fall below the minimum required message count of 15 per thread."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02795,HIGH,COUNT,"Thread TH4 has 12 messages, which is below the expected minimum of 14 messages per thread."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02795,HIGH,ARTIFACT_MISSING,"Artifact T4 is listed in the blueprint's artifacts_to_reference for TH1, but it is never referenced in the artifact_refs of any message in TH1."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02795,HIGH,LEAK,"The forbidden term 'performance' is explicitly used in the text of messages M64 ('standardize our performance tracking', 'Monthly Property Performance Dashboard') and M70 ('monthly performance dashboard')."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02817,HIGH,COUNT,"Thread TH1 has 10 messages, which is below the minimum expected of 16."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02817,HIGH,COUNT,"Thread TH2 has 10 messages, which is below the minimum expected of 16."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02817,HIGH,COUNT,"Thread TH3 has 9 messages, which is below the minimum expected of 16."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02817,HIGH,COUNT,"Thread TH4 has 9 messages, which is below the minimum expected of 16."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02817,HIGH,COUNT,"Thread TH5 has 10 messages, which is below the minimum expected of 16."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02817,HIGH,LEAK,"Message M6 contains the word 'high' referring to attributes ('high-volume, high-variety'), which violates the rule against explicit mention of levels/labels."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02848,HIGH,ARTIFACT_MISSING,Artifact A5 is missing from artifact_refs in thread TH4.
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02848,HIGH,ARTIFACT_MISSING,Task T6 is missing from artifact_refs in thread TH5.
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02854,HIGH,LEAK,"The forbidden term 'performance' appears in the text of messages M64 and M73. Additionally, the terms 'low' and 'high' are used as attributes in M21 ('low-cost') and M82 ('trending a bit high'), which violates the anti-leakage rule regarding explicit mention of levels/labels."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02880,HIGH,PARTICIPATION_MISSING,Participant 472663 never speaks in any thread.
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,HIGH_02880,HIGH,COUNT,"All threads have fewer messages than the minimum required (16). TH1 has 13, TH2 has 10, TH3 has 12, and TH4 has 12 messages. This also violates the target_messages_range defined in the blueprint for each thread."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,LOW_03413,HIGH,COUNT,"Thread TH4 has 14 messages, which is below the globally expected minimum of 15 messages per thread and outside the blueprint target range of 17-25."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,LOW_03413,HIGH,COUNT,"Thread TH5 has 13 messages, which is below the globally expected minimum of 15 messages per thread and outside the blueprint target range of 15-23."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,LOW_03413,MID,INCONSISTENCY,"Participant 47290 is assigned the role 'spokesperson' in the participants list but acts and speaks entirely like a security guard throughout the conversation (e.g., 'i dont know much about media stuff', 'we usually just radio the security supervisor')."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,LOW_03427,HIGH,COUNT,"Thread TH3 contains 15 messages, which is below the expected minimum of 16 messages per thread. Furthermore, threads TH2 (17 messages), TH3 (15 messages), and TH4 (16 messages) fall below their respective blueprint target_messages_range of [22, 30], [16, 24], and [20, 28]."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,LOW_03427,HIGH,LEAK,"The text contains forbidden terms: 'scenario' is explicitly used in M52 ('scenario-based') and M54 ('scenarios'). Additionally, explicit levels referring to attributes are used in M2 ('high-risk') and M40 ('seems low')."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,LOW_03437,HIGH,COUNT,"All threads fall short of the expected minimum of 16 messages per thread. TH1 has 10, TH2 has 9, TH3 has 8, TH4 has 5, and TH5 has 10 messages."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,LOW_03437,HIGH,ARTIFACT_MISSING,Task 'T2' is listed in artifacts_to_reference for thread TH3 but does not appear in the artifact_refs of any message within that thread.
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,LOW_03437,HIGH,INVALID_REF,"Message M10 includes 'D2' in its artifact_refs, but 'D2' is a decision ID, not a valid artifact or task ID from the project pack."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,LOW_03437,HIGH,LEAK,Message M12 contains the forbidden term 'Class'. Message M33 contains the forbidden terms 'performance' and 'throughput'.
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,MID_00341,HIGH,COUNT,"The channel contains 1 thread, but the expected range is [0, 0]."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,MID_00341,HIGH,COUNT,"Thread TH1 contains 8 messages, but the expected range is [10, 30]."
S_full_high_noise,rep_11,gemini,gemini-2.5-pro,MID_00341,HIGH,INVALID_REF,Decisions D1 and D2 are referenced in the thread but do not exist in the blueprint.
